sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY ( cm);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.5938;8.6862;3.869;-0.5997;8.3633;5.0859;0.1496;0.342;-0.8721;-0.0073;0.0782;0.5024;94.0;23.64;-6.72;-24.54;316.45;-58.12;9.44;3.1;868.03;64.316;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;821147;2014-11-08 14:06:56:961
0.2586;8.5617;3.3902;-0.558;8.5462;4.7773;1.1709;-0.3388;-1.2243;0.109;-0.1426;-0.1744;90.0;23.1;-7.26;-24.3;314.43;-60.63;6.66;3.1;868.01;73.96;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;830423;2014-11-08 14:06:57:427
0.2586;8.5617;3.3902;-0.5954;8.5841;4.7041;0.7487;0.2936;-1.0458;-0.1399;-0.1381;-0.0214;90.0;23.1;-7.26;-24.3;314.43;-60.63;6.66;3.1;868.1;73.96;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;821648;2014-11-08 14:06:57:462
0.249;8.6479;3.9361;-0.747;8.6129;4.6293;0.8907;0.0637;-0.8082;-0.0675;0.1081;0.1185;89.0;22.62;-7.02;-24.54;319.01;-61.43;9.17;3.1;868.13;72.846;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;830924;2014-11-08 14:06:57:928
0.249;8.6479;3.9361;-0.747;8.6129;4.6293;0.8907;0.0637;-0.8082;-0.0675;0.1081;0.1185;89.0;22.62;-7.02;-24.54;319.01;-61.43;9.17;3.1;868.13;72.846;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;822148;2014-11-08 14:06:57:962
-0.1532;8.6287;3.4668;-0.8479;8.5931;4.6486;1.0969;0.2367;-1.1339;-0.0211;-0.1423;0.1002;90.0;22.5;-7.02;-24.78;316.91;-60.94;7.5;3.1;868.19;70.088;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;831424;2014-11-08 14:06:58:428
0.2586;8.8585;3.6392;-0.8479;8.5931;4.6486;1.0969;0.2367;-1.1339;-0.0211;-0.1423;0.1002;90.0;22.8;-7.02;-24.9;320.23;-61.19;10.34;3.1;868.19;70.088;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;822648;2014-11-08 14:06:58:462
0.5267;8.5904;2.241;-0.858;8.856;4.1237;1.1262;-0.1794;-1.854;0.0437;-0.503;-0.1921;102.0;22.08;-7.2;-24.9;324.11;-63.46;11.7;3.1;868.2;74.352;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;831924;2014-11-08 14:06:58:928
0.5267;8.5904;2.241;-0.858;8.856;4.1237;1.1262;-0.1794;-1.854;0.0437;-0.503;-0.1921;102.0;22.08;-7.2;-24.9;324.11;-63.46;11.7;3.1;868.2;74.352;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;823153;2014-11-08 14:06:58:967
-0.0575;8.8777;2.9113;-1.1575;8.8526;4.0573;1.0617;0.0538;-1.1172;-0.0919;-0.1271;-0.0657;111.0;20.52;-6.12;-25.92;332.12;-65.02;15.38;3.1;868.14;75.435;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;832425;2014-11-08 14:06:59:429
-0.316;9.0501;2.873;-1.0467;8.8404;4.1136;0.7307;0.2096;-1.2405;-0.1814;-0.1649;0.1185;111.0;19.98;-5.58;-26.58;335.38;-64.52;15.92;3.1;868.14;75.435;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;823653;2014-11-08 14:06:59:467
-1.1109;9.0597;4.8459;-0.775;8.6397;4.5745;-0.537;0.5924;0.0511;-0.1255;-0.161;0.69;96.0;18.96;-3.48;-28.14;331.32;-61.76;9.62;3.1;868.16;74.339;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;832925;2014-11-08 14:06:59:929
-1.1109;9.0597;4.8459;-0.775;8.6397;4.5745;-0.537;0.5924;0.0511;-0.1255;-0.161;0.69;96.0;18.96;-3.48;-28.14;331.32;-61.76;9.62;3.1;868.17;69.362;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;824153;2014-11-08 14:06:59:967
1.6376;7.173;5.4875;-1.1817;8.0725;5.4414;2.8194;-0.8995;0.0462;-0.1939;-0.0935;0.2376;100.0;18.3;-2.58;-29.16;338.68;-58.42;14.41;3.1;868.25;55.065;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;833425;2014-11-08 14:07:00:429
1.6376;7.173;5.4875;-1.1817;8.0725;5.4414;2.8194;-0.8995;0.0462;-0.1939;-0.0935;0.2376;100.0;18.66;-2.34;-29.4;334.06;-55.4;12.25;3.1;868.25;55.065;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;824653;2014-11-08 14:07:00:467
1.2737;7.4316;5.8706;0.3227;7.1548;6.6989;0.951;0.2768;-0.8283;0.1982;-0.2556;-0.0174;112.0;18.9;-0.66;-30.3;315.34;-46.87;-2.57;3.1;868.16;55.352;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;833925;2014-11-08 14:07:00:929
1.2737;7.4316;5.8706;0.3227;7.1548;6.6989;0.951;0.2768;-0.8283;0.1982;-0.2556;-0.0174;112.0;18.9;-0.66;-30.3;315.34;-46.87;-2.57;3.1;868.16;55.352;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;825153;2014-11-08 14:07:00:967
1.4174;7.6519;4.3;0.5244;7.3133;6.5124;0.8642;-0.3126;-1.293;0.4294;-0.8839;-0.6897;124.0;18.24;0.54;-30.84;317.93;-48.22;-4.6;3.1;868.16;55.249;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;834426;2014-11-08 14:07:01:430
0.6704;8.0062;4.9512;0.2274;7.1718;6.6846;0.6441;0.6141;-1.7812;-0.3983;-0.4026;-0.7605;124.0;17.34;1.02;-31.14;321.78;-47.0;-1.95;3.1;868.16;55.345;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;825653;2014-11-08 14:07:01:467
-1.2163;7.8817;4.6926;-1.6695;7.5363;6.0487;-0.016;0.6997;-1.222;-0.1475;0.9129;-0.2358;193.0;14.52;2.1;-32.16;348.03;-50.22;15.43;3.1;868.18;59.074;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;834927;2014-11-08 14:07:01:931
-1.2163;7.8817;4.6926;-1.6695;7.5363;6.0487;-0.016;0.6997;-1.222;-0.1475;0.9129;-0.2358;193.0;14.52;2.1;-32.16;348.03;-50.22;15.43;3.1;868.18;59.074;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;826153;2014-11-08 14:07:01:967
-0.2298;8.1882;5.2289;-1.1269;7.6495;6.0321;0.8971;0.5387;-0.8031;0.6579;0.442;0.4853;175.0;13.86;4.56;-32.82;347.17;-47.99;12.18;3.1;868.16;59.142;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;835428;2014-11-08 14:07:02:432
-0.814;8.0254;4.2521;-1.1269;7.6495;6.0321;0.8971;0.5387;-0.8031;0.6579;0.442;0.4853;175.0;14.1;4.86;-32.46;345.12;-51.26;10.58;3.1;868.16;59.142;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;826653;2014-11-08 14:07:02:467
-0.1628;8.9256;3.1508;-0.4397;8.6352;4.6271;0.2194;0.2712;-1.5146;-0.2407;-0.1579;-0.4078;81.0;19.38;-7.32;-26.58;320.43;-56.49;5.13;3.1;868.2;59.214;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;835928;2014-11-08 14:07:02:932
-0.1628;8.9256;3.1508;-0.4397;8.6352;4.6271;0.2194;0.2712;-1.5146;-0.2407;-0.1579;-0.4078;81.0;19.38;-7.32;-26.58;320.43;-56.49;5.13;3.1;868.2;59.214;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;827154;2014-11-08 14:07:02:968
-0.6321;8.8202;3.0358;-1.2314;8.7819;4.1871;0.8867;0.2299;-0.8161;-0.0073;-0.4392;-0.3161;77.0;17.82;-4.8;-29.34;336.96;-63.47;14.16;3.1;868.19;58.426;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;836428;2014-11-08 14:07:03:432
-1.2929;8.8681;3.2848;-1.3207;8.7323;4.2629;0.0279;0.1358;-0.9781;0.0302;-0.3632;-0.1982;77.0;16.92;-4.5;-29.46;343.5;-63.57;16.39;3.1;868.19;58.426;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;827654;2014-11-08 14:07:03:468
-0.5076;8.8681;3.3998;-1.3189;8.7007;4.3277;0.7826;0.1291;-0.9758;-0.0516;-0.0718;0.2407;92.0;13.68;-3.6;-31.14;351.19;-62.53;16.95;3.1;868.08;62.1;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;836928;2014-11-08 14:07:03:932
-0.1341;8.849;3.4285;-1.3189;8.7007;4.3277;0.7826;0.1291;-0.9758;-0.0516;-0.0718;0.2407;92.0;13.68;-3.6;-31.14;351.19;-62.53;16.95;3.1;868.17;62.1;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;828154;2014-11-08 14:07:03:968
0.0;8.983;3.5147;-0.6923;8.5032;4.8359;0.6923;0.4798;-1.3212;-0.0367;0.0751;-0.029;104.0;13.5;-2.58;-30.96;341.58;-60.66;8.9;3.1;868.2;58.883;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;837435;2014-11-08 14:07:04:439
0.0;8.983;3.5147;-0.6923;8.5032;4.8359;0.6923;0.4798;-1.3212;-0.0367;0.0751;-0.029;104.0;13.5;-2.58;-30.96;341.58;-60.66;8.9;3.1;868.2;58.883;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;828654;2014-11-08 14:07:04:468
0.747;8.0828;4.2713;-0.0422;8.0425;5.6113;0.7892;0.0403;-1.34;-0.2135;-0.1723;-0.2868;146.0;7.92;0.3;-33.72;344.5;-55.1;0.43;3.1;868.2;59.499;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;837935;2014-11-08 14:07:04:939
0.747;8.0828;4.2713;-0.0422;8.0425;5.6113;0.7892;0.0403;-1.34;-0.2135;-0.1723;-0.2868;146.0;7.92;0.3;-33.72;344.5;-55.1;0.43;3.1;868.2;59.499;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;829155;2014-11-08 14:07:04:969
0.3735;7.7093;5.0949;-0.2266;7.7008;6.0677;0.7821;0.0468;-1.3846;-0.1921;0.3595;0.1469;222.0;8.4;3.96;-36.36;347.88;-51.75;2.14;3.1;868.12;65.958;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;838435;2014-11-08 14:07:05:439
0.3735;7.7093;5.0949;-0.4596;7.4508;6.3596;0.8331;0.2585;-1.2648;-0.1796;0.014;-0.4652;222.0;10.44;4.74;-36.3;347.88;-51.75;2.14;3.1;868.12;65.958;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;829655;2014-11-08 14:07:05:469
-0.4501;7.604;5.5641;-0.7356;6.9448;6.8847;0.6973;0.573;-1.1769;-0.0971;-0.1778;-0.1881;295.0;9.78;6.96;-36.36;349.78;-45.36;6.87;3.1;868.13;58.509;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;838935;2014-11-08 14:07:05:939
-0.4501;7.604;5.5641;-0.7356;6.9448;6.8847;0.6973;0.573;-1.1769;-0.0971;-0.1778;-0.1881;295.0;9.24;7.5;-36.3;350.81;-45.09;6.1;3.1;868.13;58.509;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;830160;2014-11-08 14:07:05:974
-0.3735;7.5465;5.5641;-0.8959;7.0961;6.7092;0.5224;0.4504;-1.1451;0.0272;-0.0519;0.1658;272.0;8.64;7.62;-36.42;351.95;-46.62;6.97;3.1;868.17;58.065;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;839435;2014-11-08 14:07:06:439
-0.3735;7.5465;5.5641;-0.8959;7.0961;6.7092;0.5224;0.4504;-1.1451;0.0272;-0.0519;0.1658;254.0;8.64;7.62;-36.42;351.95;-46.62;6.97;3.1;868.17;58.065;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;830660;2014-11-08 14:07:06:474
-0.8715;7.6231;5.4205;-0.8076;7.0341;6.7853;-0.0639;0.5891;-1.3648;-0.0577;-0.0391;0.0589;283.0;8.82;6.48;-36.54;350.36;-45.47;5.7;3.1;868.21;54.718;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;839935;2014-11-08 14:07:06:939
-0.8715;7.6231;5.4205;-0.8076;7.0341;6.7853;-0.0639;0.5891;-1.3648;-0.0577;-0.0391;0.0589;283.0;8.7;6.12;-36.66;351.7;-45.83;6.79;3.1;868.21;54.718;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;831161;2014-11-08 14:07:06:975
-0.68;7.4508;5.5929;-1.0862;7.0997;6.6772;0.2339;0.2362;-1.1705;-0.0593;0.0363;0.0922;258.0;8.88;6.6;-36.3;354.39;-46.38;9.24;3.1;868.22;59.099;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;840435;2014-11-08 14:07:07:439
-0.68;7.4508;5.5929;-1.0546;7.0566;6.7277;0.2981;0.3558;-1.0966;-0.0623;-0.0351;0.1051;229.0;8.88;6.6;-36.3;354.39;-46.38;9.24;3.1;868.22;59.099;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;831662;2014-11-08 14:07:07:476
-0.5555;7.355;5.6982;-0.9127;6.8789;6.9295;0.3572;0.4761;-1.2313;0.048;-0.1741;-0.219;293.0;9.12;7.08;-36.12;353.98;-46.02;8.91;3.1;868.18;54.81;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;840935;2014-11-08 14:07:07:939
-0.9002;7.4986;5.1811;-0.9127;6.8789;6.9295;0.3572;0.4761;-1.2313;0.048;-0.1741;-0.219;293.0;8.88;8.34;-35.94;352.38;-44.54;7.5;3.1;868.18;54.81;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;832162;2014-11-08 14:07:07:976
-0.68;7.2592;5.8035;-1.2941;6.9294;6.8176;0.6141;0.3298;-1.014;6.0E-4;-0.1194;0.0733;232.0;9.78;8.34;-35.82;355.47;-45.21;11.62;3.1;868.09;54.857;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;841435;2014-11-08 14:07:08:439
-0.68;7.2592;5.8035;-1.2941;6.9294;6.8176;0.6141;0.3298;-1.014;6.0E-4;-0.1194;0.0733;232.0;9.78;8.34;-35.82;355.47;-45.21;11.62;3.1;868.09;54.857;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;832662;2014-11-08 14:07:08:476
-0.9768;7.2018;5.6695;-1.3388;6.7549;6.9821;0.3619;0.4468;-1.3126;-0.0596;-0.0632;-0.0049;245.0;9.66;8.16;-36.12;352.85;-43.77;9.46;3.1;868.17;62.432;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;841935;2014-11-08 14:07:08:939
-0.9768;7.2018;5.6695;-1.3388;6.7549;6.9821;0.3619;0.4468;-1.3126;-0.0596;-0.0632;-0.0049;245.0;9.66;8.16;-36.12;352.85;-43.77;9.46;3.1;868.17;62.432;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;833162;2014-11-08 14:07:08:976
-0.3831;6.9528;6.4069;-1.0494;6.5374;7.2341;0.5993;0.4824;-0.7889;-0.1988;-0.2724;-0.1341;242.0;7.62;9.24;-36.42;354.97;-41.81;8.25;3.1;868.13;56.432;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;842435;2014-11-08 14:07:09:439
-0.3831;6.9528;6.4069;-0.967;6.4939;7.2846;0.5839;0.4589;-0.8777;-0.0761;-0.3815;-0.2868;242.0;7.62;9.24;-36.42;354.97;-41.81;8.25;3.1;868.13;56.432;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;833662;2014-11-08 14:07:09:476
-0.4501;6.8091;6.2249;-0.9022;6.4955;7.2915;0.4521;0.3137;-1.0665;0.0861;-0.2056;0.058;259.0;4.8;10.62;-36.66;359.16;-41.28;6.96;3.1;868.26;59.598;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;842936;2014-11-08 14:07:09:940
-0.2011;6.9145;6.2441;-0.9022;6.4955;7.2915;0.4521;0.3137;-1.0665;0.0861;-0.2056;0.058;259.0;4.8;10.62;-36.66;359.16;-41.28;6.96;3.1;868.26;59.598;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;834162;2014-11-08 14:07:09:976
-0.0096;7.0198;6.177;-0.242;6.4821;7.3549;0.2324;0.5377;-1.1779;-0.0626;-0.0012;0.095;253.0;1.38;10.8;-37.32;0.38;-41.38;1.88;3.1;868.19;57.678;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;843436;2014-11-08 14:07:10:440
-0.0096;7.0198;6.177;-0.242;6.4821;7.3549;0.2324;0.5377;-1.1779;-0.0626;-0.0012;0.095;253.0;1.38;10.8;-37.32;0.38;-41.38;1.88;3.1;868.19;57.678;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;834662;2014-11-08 14:07:10:476
-0.1628;6.9815;6.2345;0.0095;6.5468;7.3013;-0.1723;0.4347;-1.0668;-0.0024;-0.018;0.1063;255.0;1.02;10.2;-37.26;358.78;-41.46;0.5;3.1;868.12;59.442;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;843936;2014-11-08 14:07:10:940
-0.1628;6.9815;6.2345;0.0095;6.5468;7.3013;-0.1723;0.4347;-1.0668;-0.0024;-0.018;0.1063;255.0;1.14;10.08;-37.02;358.13;-41.88;-0.07;3.1;868.12;59.442;19.519264;-96.91507;;;223.86453;0 / 0;90.7;83.0;4.051;835162;2014-11-08 14:07:10:976
-0.3448;7.1635;5.7557;0.0535;6.6336;7.2224;-0.2834;0.5203;-1.3997;0.0397;-0.0852;-0.0354;262.0;1.5;11.34;-36.6;356.07;-42.57;-0.42;3.1;868.18;60.433;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;844436;2014-11-08 14:07:11:440
-0.2011;7.1635;5.8706;-0.0481;6.6362;7.22;-0.1722;0.5656;-1.3112;0.0284;-0.0669;0.0535;262.0;1.5;11.34;-36.6;356.07;-42.57;-0.42;3.1;868.18;57.583;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;835663;2014-11-08 14:07:11:477
-0.0096;7.2018;6.0334;-0.0017;6.688;7.1723;-0.0845;0.5521;-1.1102;-0.0657;-0.0473;0.08;251.0;1.26;9.96;-37.14;359.14;-43.01;0.79;3.1;868.15;59.156;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;844936;2014-11-08 14:07:11:940
0.0096;7.1635;5.8897;-0.0017;6.688;7.1723;-0.0845;0.5521;-1.1102;-0.0657;-0.0473;0.08;251.0;1.26;9.96;-37.14;359.14;-43.01;0.79;3.1;868.19;59.156;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;836164;2014-11-08 14:07:11:978
0.1245;7.1347;6.1004;0.093;6.6983;7.1621;0.0315;0.4365;-1.0616;-0.0593;0.0208;0.055;218.0;2.7;10.2;-37.32;356.73;-43.13;0.21;3.1;868.1;59.501;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;845436;2014-11-08 14:07:12:440
0.0958;6.9815;6.0908;0.093;6.6983;7.1621;0.0315;0.4365;-1.0616;-0.0593;0.0208;0.055;218.0;2.94;9.84;-37.26;353.9;-43.08;-0.74;3.1;868.1;59.501;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;836664;2014-11-08 14:07:12:478
0.1245;7.2209;5.8323;0.1652;6.707;7.1526;-0.0407;0.5139;-1.3203;0.1106;-0.1371;-0.0855;229.0;3.3;10.68;-37.08;353.86;-43.18;-0.91;3.1;868.18;59.786;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;845936;2014-11-08 14:07:12:940
0.1245;7.2209;5.8323;0.1652;6.707;7.1526;-0.0407;0.5139;-1.3203;0.1106;-0.1371;-0.0855;229.0;3.3;10.68;-37.08;353.86;-43.18;-0.91;3.1;868.18;61.132;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;837164;2014-11-08 14:07:12:978
0.3543;7.3454;5.363;0.0313;6.9499;6.9187;0.4858;0.4051;-1.2301;0.1356;0.1087;0.1509;227.0;3.54;7.68;-37.2;354.83;-44.06;0.13;3.1;868.14;61.504;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;846436;2014-11-08 14:07:13:440
0.3543;7.3454;5.363;0.2034;7.0881;6.774;0.1222;0.3052;-1.411;0.0819;0.0467;0.0874;227.0;3.54;7.68;-37.2;354.83;-44.06;0.13;3.1;868.14;61.504;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;837664;2014-11-08 14:07:13:478
0.2682;7.5848;5.5545;0.2204;7.1966;6.6582;0.0861;0.3021;-1.1132;-0.0452;-0.0168;0.0018;212.0;4.38;7.32;-37.2;350.89;-47.3;-1.88;3.1;868.06;57.953;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;846936;2014-11-08 14:07:13:940
0.1915;7.5274;5.5067;0.2204;7.1966;6.6582;0.0861;0.3021;-1.1132;-0.0452;-0.0168;0.0018;212.0;4.68;7.68;-37.2;349.15;-47.21;-1.9;3.1;868.06;57.953;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;838164;2014-11-08 14:07:13:978
0.2394;7.5082;5.5067;0.1088;7.256;6.5961;0.0732;0.2139;-1.2618;-0.0388;0.0357;0.0874;206.0;4.5;6.48;-37.26;349.85;-47.72;-0.94;3.1;868.2;55.254;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;847436;2014-11-08 14:07:14:440
0.2394;7.5082;5.5067;0.1101;7.2823;6.5671;0.1101;0.2355;-1.07;-0.0388;0.0357;0.0874;206.0;4.5;6.48;-37.26;349.85;-47.72;-0.94;3.1;868.15;55.254;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;838664;2014-11-08 14:07:14:478
0.4788;7.6902;5.5258;0.2454;7.3074;6.5355;0.1281;0.2296;-0.9043;0.0654;-0.0434;0.1503;183.0;4.56;6.54;-37.44;349.49;-47.97;-1.47;3.1;868.13;56.498;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;847936;2014-11-08 14:07:14:940
0.4788;7.6902;5.5258;0.2454;7.3074;6.5355;0.1281;0.2296;-0.9043;0.0654;-0.0434;0.1503;183.0;4.92;6.3;-37.08;348.51;-48.17;-2.15;3.1;868.13;56.498;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;839164;2014-11-08 14:07:14:978
0.3352;7.4699;5.0374;0.5995;7.4931;6.298;0.09;0.1492;-1.0307;-0.0535;-0.3653;-0.354;206.0;4.56;5.64;-36.96;345.0;-49.83;-5.44;3.1;868.09;65.161;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;848436;2014-11-08 14:07:15:440
0.3352;7.4699;5.0374;0.5995;7.4931;6.298;0.09;0.1492;-1.0307;-0.0418;-0.1939;-0.2089;206.0;4.56;5.64;-36.96;345.0;-49.83;-5.44;3.1;868.09;65.161;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;839664;2014-11-08 14:07:15:478
0.68;7.671;5.4109;0.3085;7.5001;6.3106;0.4481;0.1422;-1.0338;-0.1179;-0.0324;0.015;260.0;2.94;5.52;-37.02;350.97;-49.64;-3.22;3.1;868.1;57.855;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;848936;2014-11-08 14:07:15:940
0.68;7.671;5.4109;0.3085;7.5001;6.3106;0.4481;0.1422;-1.0338;-0.1179;-0.0324;0.015;260.0;2.94;5.52;-37.02;350.97;-49.64;-3.22;3.1;868.1;57.855;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;840164;2014-11-08 14:07:15:978
0.747;7.4795;5.3247;0.6545;7.4511;6.3422;0.0925;0.0284;-1.0175;-0.0137;0.0284;0.0409;239.0;2.16;5.82;-37.68;349.72;-49.45;-5.89;3.1;868.07;57.976;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;849436;2014-11-08 14:07:16:440
0.7278;7.604;5.3247;0.7178;7.4626;6.3218;0.01;0.1414;-0.997;-0.0137;0.0284;0.0409;239.0;2.16;5.82;-37.68;349.72;-49.45;-5.89;3.1;868.07;57.976;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;840664;2014-11-08 14:07:16:478
0.747;7.5848;5.296;0.7433;7.4085;6.3822;-0.0251;0.1476;-1.1053;-0.0165;-0.1206;0.0116;221.0;2.46;6.18;-37.02;348.75;-49.07;-6.64;3.1;868.08;57.959;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;849937;2014-11-08 14:07:16:941
0.747;7.5848;5.296;0.7433;7.4085;6.3822;-0.0251;0.1476;-1.1053;-0.0165;-0.1206;0.0116;221.0;2.46;6.18;-37.02;348.75;-49.07;-6.64;3.1;868.08;57.959;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;841164;2014-11-08 14:07:16:978
1.312;7.4699;5.0949;0.588;7.4591;6.3393;0.6857;0.1353;-1.2636;0.2019;-0.1051;-0.2465;207.0;2.7;6.06;-37.2;346.52;-49.1;-7.07;3.1;868.23;58.375;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;850437;2014-11-08 14:07:17:441
0.8332;7.853;4.9416;0.588;7.4591;6.3393;0.6857;0.1353;-1.2636;0.0137;-0.1109;-0.3015;207.0;2.16;5.7;-37.2;350.34;-49.52;-5.3;3.1;868.23;58.375;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;841664;2014-11-08 14:07:17:478
0.2011;8.0349;5.2098;0.457;7.7125;6.0398;-0.0069;0.1979;-0.6576;-0.0195;-0.0525;0.1713;214.0;1.98;4.8;-37.5;352.37;-50.89;-3.49;3.1;868.1;72.1;19.51962;-96.91538;;;208.06451;0 / 0;90.7;83.0;4.051;850937;2014-11-08 14:07:17:941
